,day1,day2,day3
0,1095.8968656522297,1232.171208839379,1393.840996916939
1,572.202846634584,585.600573546955,598.7064352102059
2,2618.9051853327232,2689.752043773231,2758.003025685176
3,723.8070237337861,732.6636947846108,740.901820312157
4,23.803465797952846,24.299914819644872,24.767939145986958
5,26.014745728879547,26.559601785364663,27.065534756738515
6,2907.591613360201,2996.804945779111,3084.682167907309
7,1280.4194498063289,1307.7284473357497,1334.2435960960624
8,117.90648772140878,119.14635947356946,120.30765333774363
9,3115.531511958749,3143.0589160517684,3168.9540793425526
10,32.471527456735295,32.88284754233894,33.26871372701918
11,1080.865796470646,1089.7616159225747,1098.0845564003102
12,491.61662893799064,496.41074241591184,500.89247238631515
13,198.93956409634956,207.78093692745796,216.83454176636533
14,1413.3278742502252,1426.9952685640878,1439.80996602045
15,573.3875856565098,578.9836532132249,584.2212491632337
16,15025.112294112692,15149.394813558694,15267.67974435612
17,1473.5954483369007,1516.760598240575,1558.5873809837522
18,56.817639764789696,57.71454640518673,58.54428533252478
19,2018.9059889244961,2144.384260430113,2276.9484376165824
20,3790.482036322641,5876.074520006047,8606.820703957426
21,75.8862973459436,76.023048838628,76.1569457306974
22,5287.209936266462,5526.0012132865995,5743.557244940569
23,39887.20205931355,41196.80358115323,42499.35155175384
24,40.84956221669778,41.78481422684901,42.66728165339061
25,5.616068910027302,5.66293560354721,5.706817437652524
26,582.1183483705141,657.9470706248081,747.372540206889
27,1326.1308937511649,1362.2999286615168,1397.250311548454
28,40937.42743781576,43739.15568454539,46662.93169022702
29,139.02739533826642,139.26200292259108,139.48618766090394
30,888.1281873678005,910.6120332615545,932.8256764920326
31,595.15753524928,606.4743887882008,617.2939388236213
32,83.36032820510844,97.08663989751605,112.23477193515762
33,135.92226970450446,136.82651902557623,137.6715478805359
34,1008.0529794811548,1024.6459131894555,1040.319511389896
35,3077.6417527650074,3370.7367697433583,3679.744914548019
36,1625.2542082906982,1640.9331580736914,1655.596160520678
37,15.066190719406189,15.142169758418566,15.213181001962619
38,287.03103123426786,291.9028880090178,296.4800932433152
39,132.00864133611603,133.74852047538457,135.38057160763105
40,286.6187725776379,290.54828029379667,294.23358449629984
41,715.4444179483753,752.3754329449688,790.0768299599312
42,12390.587964984505,13137.816093951382,13894.804233883357
43,29.64389617522314,30.040442427823994,30.412616785675798
44,18880.774034575497,19626.248312189386,20367.19251826782
45,339.6641998169298,344.2356211081187,348.5217343069776
46,12.95267277329831,13.303955102512182,13.641325198062988
47,36.3106988474235,38.856819877268975,41.36306011481257
48,10562.636542648908,11011.653909032537,11464.001837203501
49,1153.6919686387587,1155.2973520880257,1156.7992257719907
50,606.0735842443042,606.7676735878538,607.4169356706457
51,669.0303117314262,669.8197305406761,670.5581772509556
52,373.12458870363434,373.49369934560235,373.8389463214615
53,144.60130317069894,144.70884032568128,144.8094137110969
54,1711.4188724097733,1714.1030573882642,1716.6143841566413
55,290.5790970309282,290.8456847326122,291.09502882455695
56,166.77344361130716,166.90290349711742,167.02398175823103
57,192.09187752048405,192.24746556277742,192.39298259893042
58,369.7878290096919,370.15264963431315,370.49388354615036
59,645.9702097283532,646.7243797714392,647.4298495941797
60,1489.1401366438974,1491.3790900622257,1493.4737935460912
61,1118.8418647968683,1130.3651675335375,1141.1992919490665
62,83587.0503052854,84023.28796715263,84432.15441744527
63,1186.8148463347673,1188.4805524599371,1190.0388682122866
64,169.18097386051852,171.47351911488076,173.76761538759376
65,743.7152615082234,744.6213378226489,745.468924685334
66,1090.0255935160774,1091.5165128512806,1092.9112871355576
67,108.6452154676009,108.71936415226887,108.78870927812642
68,151.0818647652245,151.19571154599944,151.30218644327695
69,49.4030525254585,49.736694332191725,50.049863170565494
70,84.20931272326001,84.26255380058491,84.3123446457974
71,20.1835185505036,20.191840845693203,20.199623061979462
72,287.6638131935052,287.92692649363386,288.17302061712127
73,894.6619387526747,895.8145912742552,896.8928725061603
74,563.224994265756,564.6755860807746,566.0607661197445
75,165.48816630145237,165.61633020693608,165.7361962980607
76,634.6741179134342,635.4111596804742,636.1006052830196
77,178.925145817036,179.06700709375312,179.199684834263
78,1.0773524288718102,1.0775644139303586,1.0777625683313286
79,85.89480399079753,85.94943451946052,86.00052485925428
80,204.50945856415566,204.67825577908482,204.83612807861172
81,1454.9405281634954,1457.1126899860578,1459.144894962229
82,3871.5045706005135,4017.678866182957,4162.945761225832
83,184.02806757366005,236.30287700064326,302.5344034731054
84,320.7632947783806,331.5356903614646,342.1827003498652
85,682.5579713373814,692.722820186115,702.3929176566509
86,903.7758556351627,967.5818919007163,1033.3089835199448
87,1934.4432342242367,1972.5101355208874,2009.2938221354177
88,281.94579571053805,281.9703640435754,281.99197631331305
89,1071.7039194007104,1118.7650824198065,1164.962242566437
90,794.1875567606568,807.6075480486683,819.865190315325
91,6798.014671586829,6866.292080759842,6927.316283781006
92,195.223421640391,196.07974033082274,196.8801607266718
93,12.75484157544776,12.867053912263668,12.972105696870406
94,7801.093678949081,7997.06472632896,8186.347957576095
95,1019.7994322738447,1180.1143110707924,1358.7064748874318
96,4854.428055649822,5127.602214334831,5408.118197386869
97,10104.52333550031,10554.661469802442,11008.948565901414
98,3347.596525365554,3524.987809644627,3704.532938921564
99,234.1660547838672,272.929241301905,320.15515376766626
